Date,maxt,mint,avgt,pcpn,snow,snwd
2019-08-28,88,64,76.0,0.00,0.0,0
2019-08-29,86,58,72.0,0.00,0.0,0
2019-08-30,92,62,77.0,0.00,0.0,0
2019-08-31,92,64,78.0,0.00,0.0,0
2019-09-01,91,67,79.0,0.00,0.0,0
2019-09-02,93,71,82.0,0.00,0.0,0
2019-09-03,94,68,81.0,0.00,0.0,0
2019-09-04,97,68,82.5,0.00,0.0,0
2019-09-05,87,66,76.5,0.00,0.0,0
2019-09-06,93,63,78.0,0.00,0.0,0
2019-09-07,88,66,77.0,0.00,0.0,0
2019-09-08,89,63,76.0,0.00,0.0,0
2019-09-09,95,67,81.0,0.00,0.0,0
2019-09-10,99,70,84.5,0.01,0.0,0
2019-09-11,98,70,84.0,0.00,0.0,0
2019-09-12,97,71,84.0,0.00,0.0,0
2019-09-13,99,73,86.0,T,0.0,0
2019-09-14,94,71,82.5,0.00,0.0,0
2019-09-15,97,65,81.0,0.00,0.0,0
2019-09-16,99,71,85.0,0.00,0.0,0
2019-09-17,96,72,84.0,0.00,0.0,0
2019-09-18,95,68,81.5,0.00,0.0,0
2019-09-19,91,70,80.5,0.00,0.0,0
2019-09-20,89,68,78.5,0.00,0.0,0
2019-09-21,92,66,79.0,0.00,0.0,0
2019-09-22,92,64,78.0,0.00,0.0,0
2019-09-23,89,69,79.0,0.01,0.0,0
2019-09-24,85,60,72.5,0.00,0.0,0
2019-09-25,92,57,74.5,T,0.0,0
2019-09-26,82,68,75.0,T,0.0,0
2019-09-27,95,68,81.5,0.00,0.0,0
2019-09-28,94,71,82.5,0.00,0.0,0
2019-09-29,97,68,82.5,0.00,0.0,0
2019-09-30,98,70,84.0,0.00,0.0,0
2019-10-01,98,70,84.0,0.00,0.0,0
2019-10-02,99,68,83.5,0.00,0.0,0
2019-10-03,99,65,82.0,0.00,0.0,0
2019-10-04,85,65,75.0,0.00,0.0,0
2019-10-05,95,58,76.5,0.00,0.0,0
2019-10-06,82,66,74.0,0.95,0.0,0
2019-10-07,68,55,61.5,1.24,0.0,0
2019-10-08,77,55,66.0,0.00,0.0,0
2019-10-09,83,53,68.0,0.00,0.0,0
2019-10-10,83,62,72.5,0.00,0.0,0
2019-10-11,86,48,67.0,0.30,0.0,0
2019-10-12,64,42,53.0,T,0.0,0
2019-10-13,72,38,55.0,0.00,0.0,0
2019-10-14,76,44,60.0,0.00,0.0,0
2019-10-15,79,52,65.5,T,0.0,0
2019-10-16,68,45,56.5,0.35,0.0,0
2019-10-17,63,41,52.0,0.00,0.0,0
2019-10-18,72,40,56.0,0.00,0.0,0
2019-10-19,68,45,56.5,0.01,0.0,0
2019-10-20,78,60,69.0,T,0.0,0
2019-10-21,74,60,67.0,0.33,0.0,0
2019-10-22,67,48,57.5,0.00,0.0,0
2019-10-23,70,40,55.0,0.00,0.0,0
2019-10-24,73,42,57.5,0.00,0.0,0
2019-10-25,61,48,54.5,1.00,0.0,0
2019-10-26,76,58,67.0,0.65,0.0,0
2019-10-27,63,49,56.0,0.02,0.0,0
2019-10-28,65,46,55.5,0.00,0.0,0
2019-10-29,62,50,56.0,0.00,0.0,0
2019-10-30,72,57,64.5,0.66,0.0,0
2019-10-31,69,33,51.0,0.95,0.0,0
2019-11-01,53,30,41.5,0.00,0.0,0
2019-11-02,58,28,43.0,0.00,0.0,0
2019-11-03,60,31,45.5,0.00,0.0,0
2019-11-04,65,33,49.0,0.00,0.0,0
2019-11-05,64,41,52.5,0.00,0.0,0
2019-11-06,74,37,55.5,T,0.0,0
2019-11-07,59,39,49.0,0.73,0.0,0
2019-11-08,44,28,36.0,0.00,0.0,0
2019-11-09,57,24,40.5,0.00,0.0,0
2019-11-10,69,38,53.5,0.00,0.0,0
2019-11-11,64,29,46.5,0.34,0.4,0
2019-11-12,29,18,23.5,0.02,T,0
2019-11-13,44,17,30.5,0.00,0.0,0
2019-11-14,55,28,41.5,0.00,0.0,0
2019-11-15,50,32,41.0,0.00,0.0,0
2019-11-16,57,28,42.5,0.00,0.0,0
2019-11-17,57,28,42.5,0.00,0.0,0
2019-11-18,53,37,45.0,0.00,0.0,0
2019-11-19,65,40,52.5,T,0.0,0
2019-11-20,60,33,46.5,0.00,0.0,0
2019-11-21,64,43,53.5,T,0.0,0
2019-11-22,61,48,54.5,1.12,0.0,0
2019-11-23,51,41,46.0,0.37,0.0,0
2019-11-24,55,34,44.5,0.00,0.0,0
2019-11-25,65,33,49.0,0.00,0.0,0
2019-11-26,64,42,53.0,0.89,0.0,0
2019-11-27,67,41,54.0,0.45,0.0,0
2019-11-28,50,35,42.5,T,0.0,0
2019-11-29,54,44,49.0,0.00,0.0,0
2019-11-30,65,50,57.5,1.47,0.0,0
2019-12-01,65,42,53.5,0.00,0.0,0
2019-12-02,42,35,38.5,0.02,T,0
2019-12-03,47,34,40.5,0.00,0.0,0
2019-12-04,61,38,49.5,0.00,0.0,0
2019-12-05,64,33,48.5,T,0.0,0
2019-12-06,58,49,53.5,0.03,0.0,0
2019-12-07,58,39,48.5,0.00,0.0,0
2019-12-08,63,36,49.5,0.00,0.0,0
2019-12-09,68,57,62.5,0.50,0.0,0
2019-12-10,63,31,47.0,0.30,T,0
2019-12-11,49,24,36.5,0.00,0.0,0
2019-12-12,56,25,40.5,0.00,0.0,0
2019-12-13,50,45,47.5,0.04,0.0,0
2019-12-14,53,44,48.5,0.01,0.0,0
2019-12-15,61,40,50.5,T,0.0,0
2019-12-16,64,45,54.5,1.41,0.0,0
2019-12-17,45,31,38.0,0.02,T,0
2019-12-18,37,25,31.0,0.00,0.0,0
2019-12-19,49,23,36.0,0.00,0.0,0
2019-12-20,53,26,39.5,0.00,0.0,0
2019-12-21,55,38,46.5,0.00,0.0,0
2019-12-22,51,42,46.5,0.09,0.0,0
2019-12-23,69,46,57.5,T,0.0,0
2019-12-24,70,39,54.5,0.00,0.0,0
2019-12-25,69,38,53.5,0.00,0.0,0
2019-12-26,64,47,55.5,T,0.0,0
2019-12-27,65,49,57.0,0.01,0.0,0
2019-12-28,73,49,61.0,0.04,0.0,0
2019-12-29,67,54,60.5,2.53,0.0,0
2019-12-30,54,43,48.5,0.00,0.0,0
2019-12-31,51,38,44.5,0.00,0.0,0
2020-01-01,52,33,42.5,0.00,0.0,0
2020-01-02,54,46,50.0,1.23,0.0,0
2020-01-03,59,52,55.5,0.39,0.0,0
2020-01-04,55,35,45.0,0.03,0.0,0
2020-01-05,56,29,42.5,0.00,0.0,0
2020-01-06,55,32,43.5,0.08,0.0,0
2020-01-07,54,36,45.0,0.00,0.0,0
2020-01-08,60,34,47.0,0.00,0.0,0
2020-01-09,62,37,49.5,0.00,0.0,0
2020-01-10,68,59,63.5,0.07,0.0,0
2020-01-11,71,46,58.5,1.51,0.0,0
2020-01-12,53,38,45.5,0.00,0.0,0
2020-01-13,57,37,47.0,T,0.0,0
2020-01-14,63,52,57.5,0.63,0.0,0
2020-01-15,70,55,62.5,0.03,0.0,0
2020-01-16,55,35,45.0,0.00,0.0,0
2020-01-17,53,34,43.5,0.00,0.0,0
2020-01-18,57,39,48.0,0.22,0.0,0
2020-01-19,40,23,31.5,0.00,0.0,0
2020-01-20,25,20,22.5,T,T,0
2020-01-21,37,24,30.5,0.00,0.0,0
2020-01-22,47,20,33.5,0.00,0.0,0
2020-01-23,49,37,43.0,0.71,0.0,0
2020-01-24,53,40,46.5,0.09,0.0,0
2020-01-25,40,31,35.5,T,0.0,0
2020-01-26,50,30,40.0,0.02,0.0,0
2020-01-27,59,37,48.0,0.05,0.0,0
2020-01-28,47,33,40.0,0.00,0.0,0
2020-01-29,48,38,43.0,T,0.0,0
2020-01-30,50,40,45.0,0.00,0.0,0
2020-01-31,50,42,46.0,0.02,0.0,0
2020-02-01,49,36,42.5,0.11,0.0,0
2020-02-02,71,34,52.5,0.00,0.0,0
2020-02-03,72,50,61.0,0.00,0.0,0
2020-02-04,65,57,61.0,0.81,0.0,0
2020-02-05,59,46,52.5,0.84,0.0,0
2020-02-06,47,33,40.0,0.20,0.6,1
2020-02-07,36,29,32.5,0.04,0.5,0
2020-02-08,52,30,41.0,0.00,0.0,0
2020-02-09,65,30,47.5,0.06,0.0,0
2020-02-10,57,49,53.0,1.14,0.0,0
2020-02-11,49,41,45.0,0.54,0.0,0
2020-02-12,59,40,49.5,1.41,0.0,0
2020-02-13,51,26,38.5,0.27,0.0,0
2020-02-14,34,20,27.0,T,T,0
2020-02-15,54,17,35.5,0.00,0.0,0
2020-02-16,61,43,52.0,T,0.0,0
2020-02-17,69,40,54.5,0.00,0.0,0
2020-02-18,60,42,51.0,0.33,0.0,0
2020-02-19,54,37,45.5,0.00,0.0,0
2020-02-20,43,30,36.5,0.16,T,0
2020-02-21,44,23,33.5,0.00,0.0,0
2020-02-22,54,21,37.5,0.00,0.0,0
2020-02-23,58,34,46.0,0.01,0.0,0
2020-02-24,54,44,49.0,0.61,0.0,0
2020-02-25,56,47,51.5,0.02,0.0,0
2020-02-26,47,34,40.5,0.02,T,0
2020-02-27,48,32,40.0,0.00,0.0,0
2020-02-28,51,37,44.0,0.12,0.0,0
2020-02-29,51,31,41.0,0.00,0.0,0
2020-03-01,70,31,50.5,0.02,0.0,0
2020-03-02,62,50,56.0,0.43,0.0,0
2020-03-03,68,47,57.5,0.58,0.0,0
2020-03-04,65,43,54.0,0.00,0.0,0
2020-03-05,68,45,56.5,0.00,0.0,0
2020-03-06,56,34,45.0,0.00,0.0,0
2020-03-07,56,30,43.0,0.00,0.0,0
2020-03-08,69,32,50.5,0.00,0.0,0
2020-03-09,67,50,58.5,T,0.0,0
2020-03-10,71,50,60.5,0.20,0.0,0
2020-03-11,59,45,52.0,0.03,0.0,0
2020-03-12,74,50,62.0,T,0.0,0
2020-03-13,67,51,59.0,0.07,0.0,0
2020-03-14,54,44,49.0,0.25,0.0,0
2020-03-15,46,41,43.5,0.01,0.0,0
2020-03-16,54,42,48.0,0.01,0.0,0
2020-03-17,57,50,53.5,1.00,0.0,0
2020-03-18,70,49,59.5,0.62,0.0,0
2020-03-19,79,63,71.0,0.01,0.0,0
2020-03-20,73,48,60.5,0.79,0.0,0
2020-03-21,52,40,46.0,T,0.0,0
2020-03-22,61,39,50.0,0.14,0.0,0
2020-03-23,61,48,54.5,0.39,0.0,0
2020-03-24,63,46,54.5,0.97,0.0,0
2020-03-25,61,47,54.0,0.00,0.0,0
2020-03-26,83,43,63.0,0.00,0.0,0
2020-03-27,84,64,74.0,0.00,0.0,0
2020-03-28,83,69,76.0,0.16,0.0,0
2020-03-29,75,54,64.5,0.20,0.0,0
2020-03-30,66,46,56.0,0.00,0.0,0
2020-03-31,57,46,51.5,0.64,0.0,0
2020-04-01,60,39,49.5,0.00,0.0,0
2020-04-02,68,38,53.0,0.00,0.0,0
2020-04-03,74,43,58.5,T,0.0,0
